label,uri
Chaetoglobosins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003767
Chalcone- and dihydrochalcone O-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001739
Chalcones and dihydrochalcones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001630
Chamigranes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002517
Cheilanthane sesterterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002881
Chemical entities,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9999999
Chlorinated biphenyls,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000500
Chlorinated dibenzo-p-dioxins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000420
Chlorinated dibenzofurans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001378
Chlorins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000716
Chloro-s-triazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004721
Chloroacetamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004527
Chloroalkenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003905
Chloroanilines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004526
Chlorobenzenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001099
Chlorocatechols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002696
Chloroethylnitrosoureas,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004508
Chlorofluorocarbons,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004521
Chloroformic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004430
Chlorogenic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003004
Chlorohydrins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002608
Chlorohydroquinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003084
Chloronaphthalenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004794
Chlorophenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002766
Chlorophenoxyacetates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004525
Chloropropanol esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001725
Chloroquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004008
Cholestane steroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003566
Cholesterols and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001469
Cholesteryl esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001490
Cholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001012
"Chromeno[2,3-b]pyridine-5-ones",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004775
"Chromeno[2,3-b]pyridines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004774
Chromenopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002339
Chromones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000144
Chrysenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001142
Ciguatera toxins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001808
Cinchona alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002246
Cinnamaldehydes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000029
Cinnamic acid amides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002810
Cinnamic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003480
Cinnamic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002504
Cinnamic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000476
Cinnamyl alcohols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002754
Cinnamylphenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003496
Cinnolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000206
Cladiellane diterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004153
Clavams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000169
Clavines and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002747
Clavulones and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001021
Cobalamin derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000352
Coenzyme A and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001143
Colchicines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001390
Colensane and clerodane diterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001757
Complex tannins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001712
Conanine-type alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002731
Condylocarpan alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003756
Correantan alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003764
Corrinoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000353
Corroles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001182
Corynanthean-type alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002750
Coumarans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004189
Coumaric acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000465
Coumaric acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002505
Coumaric acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000059
Coumarin glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001743
Coumarino-alpha-pyrones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003190
Coumarino-gamma-pyrones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003191
Coumarinolignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002545
Coumarins and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000145
Coumaronochromenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003470
Coumaronochromones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001742
Coumaroyl glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002682
Coumestans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000354
Cresols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001272
Crinine- and Haemanthamine-type amaryllidaceae alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004123
Croomine-type alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003428
Cucurbitacin glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001687
Cucurbitacins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001686
Cularin alkaloids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002657
Cumenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000355
Cumulenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004553
Curan alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001783
Curcuminoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000356
Cyanate esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004560
Cyanates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000363
Cyanide salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004026
Cyanoacrylates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004768
Cyanogenic glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002365
Cyanogens,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004084
Cyanohydrins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001375
Cyanolipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001744
Cyathane diterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002876
Cyclamates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000365
Cyclic acetylenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002846
Cyclic alcohols and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001292
Cyclic allenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001679
Cyclic carboximidic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003881
Cyclic depsipeptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001994
Cyclic diarylheptanoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002652
Cyclic dithiocarbamates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003937
Cyclic dithiocarbamic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004722
Cyclic glycodepsipeptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002250
Cyclic glycopeptides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001996
Cyclic glycosylpeptides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003333
Cyclic imidothioic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003884
Cyclic imidoyl halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003887
Cyclic ketones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003487
Cyclic olefins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002840
Cyclic peptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001995
Cyclic purine nucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001491
Cyclic pyrimidine nucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001492
Cyclic sulfite esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004751
Cyclitols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004344
Cyclitols and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002509
Cycloalkanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001016
Cycloalkenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000017
Cycloalkynes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002850
Cycloartanols and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002321
Cyclobutane lignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003419
Cyclobutyl nucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003723
Cycloheptafurans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002936
Cycloheptapyrans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002937
Cycloheptathiophenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002338
Cyclohexane sesterterpenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003399
Cyclohexanols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002647
Cyclohexanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002646
Cyclohexene oximes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004723
Cyclohexenones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004325
Cyclohexyl halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004485
Cyclohexylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002674
Cyclohexylphenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002099
Cyclopentanols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002938
Cyclopentyl nucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003738
Cyclopropanecarboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002525
Cyclopropanecarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002524
Cyclopropyl nucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003741
Cyclopropyl purine nucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003721
Cyclopropyl pyrimidine nucleosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003722
Cyclopropylisoxazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004724
Cyclopyrrolones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000192
Cyclosporins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001601
Cylindrospermopsins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001899
Cysteine and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004313
Cytisine and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002722
Cytochalasans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001821
Cytochalasins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002852
D-alpha-amino acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004145
D-glucosyl-N-acylsphinganines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004304
D-glucosyl-N-acylsphingosines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004300
Dalbergiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001758
Dalbergiquinols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002583
Dammarane triterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002888
Danudatine-type diterpenoid alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003781
Daphniphylline-type alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004324
Decamethonium compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001281
Delta amino acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001879
Delta carbolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001915
Delta lactams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000164
Delta sultams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001885
Delta sultims,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002098
Delta sultones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002236
Delta valerolactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001244
"Delta-1,4-steroids",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002977
Delta-1-steroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002976
Delta-11-acyl CoAs,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003235
